model,context_length,noise_ratio,entropy,correct
GPT2-Small,64,0.1,4.870722413063049,1
GPT2-Small,64,0.1,4.867809553941091,0
GPT2-Small,64,0.1,4.891059994697571,1
GPT2-Small,64,0.1,4.923637350400289,0
GPT2-Small,64,0.1,4.758509238560994,0
GPT2-Small,64,0.1,4.910960674285889,0
GPT2-Small,64,0.1,4.767969787120819,1
GPT2-Small,64,0.1,4.96454119682312,1
GPT2-Small,64,0.1,4.796189208825429,0
GPT2-Small,64,0.1,4.867731233437856,0
GPT2-Small,64,0.1,5.0655413667360945,0
GPT2-Small,64,0.1,4.880550801753998,0
GPT2-Small,64,0.1,4.737099389235179,1
GPT2-Small,64,0.1,5.020919958750407,0
GPT2-Small,64,0.1,4.882954855759938,1
GPT2-Small,64,0.1,4.868526677290599,0
GPT2-Small,64,0.1,4.594311058521271,0
GPT2-Small,64,0.1,5.058518171310425,0
GPT2-Small,64,0.1,5.070861299832662,1
GPT2-Small,64,0.1,4.717316448688507,1
GPT2-Small,64,0.1,5.162645796934764,0
GPT2-Small,64,0.1,4.797358314196269,1
GPT2-Small,64,0.1,5.058958649635315,0
GPT2-Small,64,0.1,4.8096830646197,1
GPT2-Small,64,0.1,5.084409753481547,0
GPT2-Small,64,0.1,4.93230019013087,1
GPT2-Small,64,0.1,5.117103795210521,0
GPT2-Small,64,0.1,4.839898248513539,1
GPT2-Small,64,0.1,4.955584088961284,0
GPT2-Small,64,0.1,4.878625671068828,0
GPT2-Small,64,0.1,5.0729557275772095,1
GPT2-Small,64,0.1,4.840177794297536,0
GPT2-Small,64,0.1,5.010394394397736,1
GPT2-Small,64,0.1,4.990110278129578,0
GPT2-Small,64,0.1,5.085281451543172,0
GPT2-Small,64,0.1,4.803141236305237,0
GPT2-Small,64,0.1,4.677281439304352,0
GPT2-Small,64,0.1,4.7847036719322205,0
GPT2-Small,64,0.1,4.760735511779785,1
GPT2-Small,64,0.1,4.951199332873027,0
GPT2-Small,64,0.1,5.195207715034485,0
GPT2-Small,64,0.1,5.042083064715068,1
GPT2-Small,64,0.1,4.750632266203563,1
GPT2-Small,64,0.1,4.937710245450337,1
GPT2-Small,64,0.1,4.920166373252869,0
GPT2-Small,64,0.1,4.869137148062388,1
GPT2-Small,64,0.1,4.986595451831818,0
GPT2-Small,64,0.1,4.7682799100875854,1
GPT2-Small,64,0.1,4.733413934707642,1
GPT2-Small,64,0.1,4.953779975573222,1
GPT2-Small,64,0.1,4.811304867267609,1
GPT2-Small,64,0.1,5.102602938810985,1
GPT2-Small,64,0.1,5.057247618834178,1
GPT2-Small,64,0.1,4.9069507122039795,0
GPT2-Small,64,0.2,5.184214969476064,0
GPT2-Small,64,0.2,5.031443178653717,0
GPT2-Small,64,0.2,5.160360753536224,1
GPT2-Small,64,0.2,5.107930262883504,0
GPT2-Small,64,0.2,4.7376129031181335,0
GPT2-Small,64,0.2,4.925637563069661,0
GPT2-Small,64,0.2,4.884267071882884,0
GPT2-Small,64,0.2,5.199248154958089,0
GPT2-Small,64,0.2,5.229890406131744,0
GPT2-Small,64,0.2,5.308114031950633,1
GPT2-Small,64,0.2,5.258772969245911,1
GPT2-Small,64,0.2,4.943931897481282,0
GPT2-Small,64,0.2,5.208391527334849,0
GPT2-Small,64,0.2,5.209114770094554,0
GPT2-Small,64,0.2,4.916626691818237,0
GPT2-Small,64,0.2,4.911473671595256,0
GPT2-Small,64,0.2,5.106743295987447,0
GPT2-Small,64,0.2,5.2063132127126055,0
GPT2-Small,64,0.2,5.06928547223409,0
GPT2-Small,64,0.2,5.173015197118123,1
GPT2-Small,64,0.2,5.169884165128072,0
GPT2-Small,64,0.2,5.211662948131561,1
GPT2-Small,64,0.2,4.9560054540634155,0
GPT2-Small,64,0.2,5.09334534406662,0
GPT2-Small,64,0.2,5.20033586025238,0
GPT2-Small,64,0.2,5.054611504077911,1
GPT2-Small,64,0.2,5.209396441777547,0
GPT2-Small,64,0.2,4.762604018052419,0
GPT2-Small,64,0.2,5.040630082289378,0
GPT2-Small,64,0.2,5.207742830117543,0
GPT2-Small,64,0.2,5.355453372001648,0
GPT2-Small,64,0.2,5.2084283630053205,1
GPT2-Small,64,0.2,4.958215117454529,0
GPT2-Small,64,0.2,5.143680473168691,0
GPT2-Small,64,0.2,5.143103202184041,0
GPT2-Small,64,0.2,5.013996680577596,1
GPT2-Small,64,0.2,5.078879316647847,0
GPT2-Small,64,0.2,5.152440071105957,0
GPT2-Small,64,0.2,5.103372534116109,0
GPT2-Small,64,0.2,5.087174614270528,0
GPT2-Small,64,0.2,4.728894352912903,0
GPT2-Small,64,0.2,5.023276448249817,1
GPT2-Small,64,0.2,4.861080487569173,0
GPT2-Small,64,0.2,5.062431673208873,1
GPT2-Small,64,0.2,5.095553735891978,0
GPT2-Small,64,0.2,5.168873945871989,0
GPT2-Small,64,0.2,5.047898511091868,0
GPT2-Small,64,0.2,4.863909920056661,0
GPT2-Small,64,0.2,5.088899791240692,0
GPT2-Small,64,0.2,5.117728193600972,0
GPT2-Small,64,0.2,5.1490611632664995,1
GPT2-Small,64,0.2,5.0180928111076355,0
GPT2-Small,64,0.2,4.737922628720601,1
GPT2-Small,64,0.2,4.915463984012604,0
GPT2-Small,64,0.2,5.079948941866557,0
GPT2-Small,64,0.2,4.99951966603597,0
GPT2-Small,64,0.2,5.0548698504765825,0
GPT2-Small,64,0.2,5.183509389559428,0
GPT2-Small,64,0.2,5.148747185866038,1
GPT2-Small,64,0.2,5.023181200027466,0
GPT2-Small,64,0.2,5.271298726399739,0
GPT2-Small,64,0.2,5.105418721834819,1
GPT2-Small,64,0.2,5.004483163356781,0
GPT2-Small,64,0.2,4.940193235874176,0
GPT2-Small,64,0.2,5.140431046485901,1
GPT2-Small,64,0.2,5.05793825785319,0
GPT2-Small,64,0.2,5.087202608585358,0
GPT2-Small,64,0.2,5.067303200562795,0
GPT2-Small,64,0.2,5.10023691256841,1
GPT2-Small,64,0.2,5.071776191393535,1
GPT2-Small,64,0.2,4.7912819385528564,0
GPT2-Small,64,0.2,5.317666471004486,0
GPT2-Small,64,0.2,5.012808461983998,0
GPT2-Small,64,0.2,5.217923402786255,0
GPT2-Small,64,0.2,4.940718034903209,0
GPT2-Small,64,0.2,5.080516934394836,0
GPT2-Small,64,0.2,5.043690224488576,0
GPT2-Small,64,0.2,5.14365800221761,0
GPT2-Small,64,0.2,5.179490963617961,1
GPT2-Small,64,0.2,4.8140614827473955,1
GPT2-Small,64,0.2,5.1424174308776855,0
GPT2-Small,64,0.2,5.1010963916778564,0
GPT2-Small,64,0.2,5.208463708559672,0
GPT2-Small,64,0.2,5.077359775702159,0
GPT2-Small,64,0.2,4.963933169841766,0
GPT2-Small,64,0.2,5.259237786134084,0
GPT2-Small,64,0.2,5.131040652592977,0
GPT2-Small,64,0.2,4.9038272301356,0
GPT2-Small,64,0.2,5.163252552350362,0
GPT2-Small,64,0.2,5.2593239943186445,0
GPT2-Small,64,0.3,5.257823387781779,0
GPT2-Small,64,0.3,5.252255042394002,0
GPT2-Small,64,0.3,5.058183511098226,0
GPT2-Small,64,0.3,5.151521364847819,1
GPT2-Small,64,0.3,5.21290369828542,0
GPT2-Small,64,0.3,5.204715033372243,0
GPT2-Small,64,0.3,5.084268848101298,0
GPT2-Small,64,0.3,5.222673137982686,1
GPT2-Small,64,0.3,5.112126727898915,0
GPT2-Small,64,0.3,5.264106313387553,0
GPT2-Small,64,0.3,5.099504013856252,0
GPT2-Small,64,0.3,5.222207049528758,1
GPT2-Small,64,0.3,5.158331195513408,0
GPT2-Small,64,0.3,5.095338900883992,0
GPT2-Small,64,0.3,5.158430854479472,0
GPT2-Small,64,0.3,5.26553197701772,0
GPT2-Small,64,0.3,5.0564016699790955,0
GPT2-Small,64,0.3,5.149158140023549,1
GPT2-Small,64,0.3,5.372001489003499,0
GPT2-Small,64,0.3,5.022189021110535,0
GPT2-Small,64,0.3,4.948707103729248,0
GPT2-Small,64,0.3,5.146108587582906,1
GPT2-Small,64,0.3,5.363783180713654,0
GPT2-Small,64,0.3,5.309507528940837,0
GPT2-Small,64,0.3,5.177835126717885,0
GPT2-Small,64,0.3,5.265541474024455,0
GPT2-Small,64,0.3,4.9964174429575605,1
GPT2-Small,64,0.3,5.134970227877299,0
GPT2-Small,64,0.3,5.363703032334645,0
GPT2-Small,64,0.3,5.272352794806163,1
GPT2-Small,64,0.3,5.263724247614543,0
GPT2-Small,64,0.3,5.193226555983226,0
GPT2-Small,64,0.3,5.191187242666881,0
GPT2-Small,64,0.3,5.158269723256429,0
GPT2-Small,64,0.3,5.126169840494792,0
GPT2-Small,64,0.3,5.05685677131017,0
GPT2-Small,64,0.3,5.212310453255971,0
GPT2-Small,64,0.3,5.142447312672933,0
GPT2-Small,64,0.3,5.036679069201152,1
GPT2-Small,64,0.3,5.139683365821838,0
GPT2-Small,64,0.3,5.218626081943512,0
GPT2-Small,64,0.3,5.27269721031189,0
GPT2-Small,64,0.3,5.0416691700617475,0
GPT2-Small,64,0.3,5.114363312721252,0
GPT2-Small,64,0.3,5.404007454713185,0
GPT2-Small,64,0.3,5.053685585657756,0
GPT2-Small,64,0.3,5.255845467249553,0
GPT2-Small,64,0.3,5.025798757870992,1
GPT2-Small,64,0.3,5.283632914225261,1
GPT2-Small,64,0.3,4.9675052762031555,0
GPT2-Small,64,0.3,5.312318126360576,1
GPT2-Small,64,0.3,4.995542446772258,0
GPT2-Small,64,0.3,5.003411412239075,0
GPT2-Small,64,0.3,5.189221938451131,0
GPT2-Small,64,0.3,5.18711253007253,0
GPT2-Small,64,0.3,5.195558329423268,0
GPT2-Small,64,0.3,5.1228000720342,0
GPT2-Small,64,0.3,5.218543966611226,0
GPT2-Small,64,0.3,5.256497701009114,0
GPT2-Small,64,0.3,5.211475133895874,1
GPT2-Small,64,0.3,5.466578960418701,0
GPT2-Small,64,0.3,5.371776342391968,0
GPT2-Small,64,0.3,5.331032633781433,0
GPT2-Small,64,0.3,5.084341367085774,0
GPT2-Small,64,0.3,5.261669874191284,0
GPT2-Small,64,0.3,5.2154191335042315,0
GPT2-Small,64,0.3,5.119924982388814,0
GPT2-Small,64,0.3,5.189025441805522,0
GPT2-Small,64,0.3,5.261502265930176,1
GPT2-Small,64,0.3,4.876585245132446,0
GPT2-Small,64,0.3,5.314792851607005,0
GPT2-Small,64,0.3,5.014182488123576,0
GPT2-Small,64,0.3,4.997606297334035,0
GPT2-Small,64,0.3,5.15610812107722,0
GPT2-Small,64,0.3,5.0501792430877686,0
GPT2-Small,64,0.3,5.195624073346456,1
GPT2-Small,64,0.3,5.15842608610789,0
GPT2-Small,64,0.3,5.036222457885742,0
GPT2-Small,64,0.3,5.330532371997833,1
GPT2-Small,64,0.3,5.121985912322998,1
GPT2-Small,64,0.3,5.290694952011108,0
GPT2-Small,64,0.3,5.346334894498189,0
GPT2-Small,64,0.3,5.3501662611961365,0
GPT2-Small,64,0.3,5.057185411453247,0
GPT2-Small,64,0.3,5.116503020127614,1
GPT2-Small,64,0.3,5.090272982915242,0
GPT2-Small,64,0.3,5.254191001256307,0
GPT2-Small,64,0.3,5.105569740136464,0
GPT2-Small,64,0.3,5.181806643803914,0
GPT2-Small,64,0.3,5.092471341292064,0
GPT2-Small,64,0.4,5.3251742124557495,0
GPT2-Small,64,0.4,5.208840032418569,0
GPT2-Small,64,0.4,5.221639513969421,1
GPT2-Small,64,0.4,5.204526046911876,0
GPT2-Small,64,0.4,5.127954959869385,0
GPT2-Small,64,0.4,5.221508761246999,0
GPT2-Small,64,0.4,5.356410622596741,0
GPT2-Small,64,0.4,5.279117703437805,0
GPT2-Small,64,0.4,5.266454736391704,0
GPT2-Small,64,0.4,5.359378019968669,0
GPT2-Small,64,0.4,5.357218345006307,0
GPT2-Small,64,0.4,5.139726281166077,0
GPT2-Small,64,0.4,5.274197578430176,0
GPT2-Small,64,0.4,5.078462064266205,0
GPT2-Small,64,0.4,5.245573043823242,0
GPT2-Small,64,0.4,5.240862647692363,0
GPT2-Small,64,0.4,5.119184037049611,0
GPT2-Small,64,0.4,5.247314592202504,0
GPT2-Small,64,0.4,5.170539855957031,0
GPT2-Small,64,0.4,5.386985858281453,1
GPT2-Small,64,0.4,5.155564149220784,0
GPT2-Small,64,0.4,5.28400977452596,0
GPT2-Small,64,0.4,5.336811105410258,0
GPT2-Small,64,0.4,5.475884715716044,0
GPT2-Small,64,0.4,5.107953826586406,0
GPT2-Small,64,0.4,5.28261270125707,0
GPT2-Small,64,0.4,5.309897859891255,0
GPT2-Small,64,0.4,5.131962676843007,0
GPT2-Small,64,0.4,5.334838668505351,0
GPT2-Small,64,0.4,5.367370406786601,0
GPT2-Small,64,0.4,5.469293673833211,0
GPT2-Small,64,0.4,5.225052316983541,0
GPT2-Small,64,0.4,5.255700747172038,0
GPT2-Small,64,0.4,5.311992804209392,0
GPT2-Small,64,0.4,5.353070676326752,0
GPT2-Small,64,0.4,5.3801815311114,0
GPT2-Small,64,0.4,5.392531514167786,0
GPT2-Small,64,0.4,5.135395487149556,1
GPT2-Small,64,0.4,5.315087258815765,0
GPT2-Small,64,0.4,5.27964170773824,0
GPT2-Small,64,0.4,5.480076789855957,0
GPT2-Small,64,0.4,5.069656332333882,0
GPT2-Small,64,0.4,5.404038111368815,0
GPT2-Small,64,0.4,5.3335113525390625,0
GPT2-Small,64,0.4,5.471611638863881,0
GPT2-Small,64,0.4,5.236112594604492,0
GPT2-Small,64,0.4,5.370086471239726,0
GPT2-Small,64,0.4,5.397566596666972,0
GPT2-Small,64,0.4,5.365340928236644,0
GPT2-Small,64,0.4,5.4125040372212725,0
GPT2-Small,64,0.4,5.316730459531148,0
GPT2-Small,64,0.4,5.317647377649943,0
GPT2-Small,64,0.4,5.329319715499878,0
GPT2-Small,64,0.4,5.376128117243449,0
GPT2-Small,64,0.4,5.3183586200078325,0
GPT2-Small,64,0.4,4.918588995933533,0
GPT2-Small,64,0.4,5.199111461639404,0
GPT2-Small,64,0.4,5.118226806322734,0
GPT2-Small,64,0.4,5.048843006292979,0
GPT2-Small,64,0.4,5.363088369369507,0
GPT2-Small,64,0.4,5.453195671240489,0
GPT2-Small,64,0.4,5.298702855904897,0
GPT2-Small,64,0.4,5.22445547580719,0
GPT2-Small,64,0.4,5.338820616404216,0
GPT2-Small,64,0.4,5.106732567151387,1
GPT2-Small,64,0.4,5.382113258043925,0
GPT2-Small,64,0.4,5.432112614313762,0
GPT2-Small,64,0.4,5.405619104703267,0
GPT2-Small,64,0.4,5.402798215548198,0
GPT2-Small,64,0.4,5.316131969292958,0
GPT2-Small,64,0.4,5.325368404388428,0
GPT2-Small,64,0.4,5.353455622990926,0
GPT2-Small,64,0.4,5.06995169321696,0
GPT2-Small,64,0.4,5.1253037850062055,0
GPT2-Small,64,0.4,5.236281077067058,0
GPT2-Small,64,0.4,5.449646433194478,0
GPT2-Small,64,0.4,5.10038298368454,0
GPT2-Small,64,0.4,5.115863064924876,0
GPT2-Small,64,0.4,5.23665851354599,0
GPT2-Small,64,0.4,5.393900275230408,0
GPT2-Small,64,0.4,5.247465292612712,1
GPT2-Small,64,0.4,5.323473771413167,0
GPT2-Small,64,0.4,5.36089825630188,0
GPT2-Small,64,0.4,5.487780114014943,0
GPT2-Small,64,0.4,5.291477461655934,1
GPT2-Small,64,0.4,5.3530110120773315,0
GPT2-Small,64,0.4,5.260697245597839,0
GPT2-Small,64,0.4,5.3134550253550215,0
GPT2-Small,64,0.4,5.258535265922546,0
GPT2-Small,64,0.4,5.241046150525411,0
GPT2-Small,128,0.0,4.564672032992045,1
GPT2-Small,128,0.0,4.472462177276611,1
GPT2-Small,128,0.0,4.490220824877421,0
GPT2-Small,128,0.0,4.438777565956116,1
GPT2-Small,128,0.0,4.469621439774831,1
GPT2-Small,128,0.0,4.535907745361328,1
GPT2-Small,128,0.0,4.580180764198303,0
GPT2-Small,128,0.0,4.347804168860118,0
GPT2-Small,128,0.0,4.677727699279785,1
GPT2-Small,128,0.0,4.453169127305348,1
GPT2-Small,128,0.0,4.653236369291942,1
GPT2-Small,128,0.0,4.580355803171794,1
GPT2-Small,128,0.0,4.495165725549062,1
GPT2-Small,128,0.0,4.559023797512054,0
GPT2-Small,128,0.0,4.5211776693662005,0
GPT2-Small,128,0.0,4.474546313285828,1
GPT2-Small,128,0.0,4.4730856617291765,1
GPT2-Small,128,0.0,4.588634769121806,1
GPT2-Small,128,0.0,4.565336485703786,1
GPT2-Small,128,0.0,4.5399477283159895,0
GPT2-Small,128,0.0,4.525013168652852,1
GPT2-Small,128,0.0,4.524687806765239,1
GPT2-Small,128,0.0,4.549676934878032,1
GPT2-Small,128,0.0,4.627918680508931,1
GPT2-Small,128,0.0,4.421610772609711,1
GPT2-Small,128,0.0,4.511508961518605,1
GPT2-Small,128,0.0,4.585327883561452,1
GPT2-Small,128,0.0,4.494004408518474,1
GPT2-Small,128,0.0,4.539004564285278,1
GPT2-Small,128,0.0,4.529740671316783,1
GPT2-Small,128,0.0,4.63067630926768,1
GPT2-Small,128,0.0,4.445623377958934,0
GPT2-Small,128,0.0,4.583887120087941,1
GPT2-Small,128,0.0,4.5498034954071045,0
GPT2-Small,128,0.0,4.617208957672119,1
GPT2-Small,128,0.0,4.394852260748546,1
GPT2-Small,128,0.0,4.478225827217102,1
GPT2-Small,128,0.0,4.488444844881694,1
GPT2-Small,128,0.0,4.324906547864278,0
GPT2-Small,128,0.0,4.532237748305003,1
GPT2-Small,128,0.0,4.455119411150615,1
GPT2-Small,128,0.0,4.482572913169861,1
GPT2-Small,128,0.0,4.390024642149608,1
GPT2-Small,128,0.0,4.5987385511398315,0
GPT2-Small,128,0.0,4.341549019018809,1
GPT2-Small,128,0.0,4.42490828037262,1
GPT2-Small,128,0.0,4.517862697442372,0
GPT2-Small,128,0.0,4.624539752801259,1
GPT2-Small,128,0.0,4.621675829092662,1
GPT2-Small,128,0.0,4.391508360703786,1
GPT2-Small,128,0.0,4.514567732810974,1
GPT2-Small,128,0.0,4.659508625666301,1
GPT2-Small,128,0.0,4.414313574632009,1
GPT2-Small,128,0.0,4.4695719083150225,0
GPT2-Small,128,0.0,4.432290494441986,1
GPT2-Small,128,0.0,4.406453768412272,1
GPT2-Small,128,0.0,4.5644176204999285,1
GPT2-Small,128,0.0,4.537665029366811,1
GPT2-Small,128,0.0,4.487407624721527,1
GPT2-Small,128,0.0,4.527123769124349,1
GPT2-Small,128,0.0,4.539170463879903,1
GPT2-Small,128,0.0,4.487343370914459,1
GPT2-Small,128,0.0,4.525808215141296,1
GPT2-Small,128,0.0,4.586523016293843,1
GPT2-Small,128,0.0,4.399844586849213,1
GPT2-Small,128,0.0,4.4895309408505755,1
GPT2-Small,128,0.0,4.563473562399547,1
GPT2-Small,128,0.0,4.612268129984538,1
GPT2-Small,128,0.0,4.51741377512614,0
GPT2-Small,128,0.0,4.554051200548808,1
GPT2-Small,128,0.0,4.5799193779627485,1
GPT2-Small,128,0.0,4.483829100926717,0
GPT2-Small,128,0.0,4.458669722080231,1
GPT2-Small,128,0.0,4.47312198082606,1
GPT2-Small,128,0.0,4.5831583340962725,1
GPT2-Small,128,0.0,4.7186463077863054,0
GPT2-Small,128,0.0,4.469864408175151,1
GPT2-Small,128,0.0,4.5514987508455915,0
GPT2-Small,128,0.0,4.622180263201396,1
GPT2-Small,128,0.0,4.56118905544281,1
GPT2-Small,128,0.0,4.477880120277405,1
GPT2-Small,128,0.0,4.552814483642578,0
GPT2-Small,128,0.0,4.383229374885559,1
GPT2-Small,128,0.0,4.554261863231659,0
GPT2-Small,128,0.0,4.513290802637736,0
GPT2-Small,128,0.0,4.3995130856831866,0
GPT2-Small,128,0.0,4.460529188315074,1
GPT2-Small,128,0.0,4.499052286148071,1
GPT2-Small,128,0.0,4.529289543628693,1
GPT2-Small,128,0.0,4.54715879758199,1
GPT2-Small,128,0.1,4.9693281054496765,1
GPT2-Small,128,0.1,5.127173900604248,0
GPT2-Small,128,0.1,4.967036406199138,0
GPT2-Small,128,0.1,5.15036416053772,0
GPT2-Small,128,0.1,5.271710932254791,0
GPT2-Small,128,0.1,4.9003727833429975,1
GPT2-Small,128,0.1,5.2407000462214155,0
GPT2-Small,128,0.1,5.200580199559529,0
GPT2-Small,128,0.1,4.998360653718312,1
GPT2-Small,128,0.1,5.087156494458516,1
GPT2-Small,128,0.1,4.871403674284617,0
GPT2-Small,128,0.1,4.7894606192906695,1
GPT2-Small,128,0.1,4.97970316807429,0
GPT2-Small,128,0.1,5.241217792034149,0
GPT2-Small,128,0.1,5.1372363567352295,1
GPT2-Small,128,0.1,5.245892604192098,0
GPT2-Small,128,0.1,5.081408202648163,1
GPT2-Small,128,0.1,5.255245288213094,0
GPT2-Small,128,0.1,5.210092027982076,0
GPT2-Small,128,0.1,5.24953822294871,0
GPT2-Small,128,0.1,4.842097302277883,1
GPT2-Small,128,0.1,4.781990826129913,1
GPT2-Small,128,0.1,5.155709187189738,0
GPT2-Small,128,0.1,5.165908356507619,1
GPT2-Small,128,0.1,5.0044454137484236,0
GPT2-Small,128,0.1,5.000821193059285,1
GPT2-Small,128,0.1,5.22106009721756,0
GPT2-Small,128,0.1,4.9461614688237505,1
GPT2-Small,128,0.1,5.258688449859619,0
GPT2-Small,128,0.1,5.313879648844401,0
GPT2-Small,128,0.1,5.279714524745941,0
GPT2-Small,128,0.1,5.240188360214233,0
GPT2-Small,128,0.1,5.195420304934184,0
GPT2-Small,128,0.1,5.22076678276062,0
GPT2-Small,128,0.1,5.394460280736287,1
GPT2-Small,128,0.1,5.01998386780421,0
GPT2-Small,128,0.1,4.8675239483515425,0
GPT2-Small,128,0.1,5.216690878073375,1
GPT2-Small,128,0.1,5.042825222015381,0
GPT2-Small,128,0.1,5.108935356140137,1
GPT2-Small,128,0.1,5.290458103020986,0
GPT2-Small,128,0.1,5.173071404298146,1
GPT2-Small,128,0.1,4.988636831442515,1
GPT2-Small,128,0.1,4.87346734603246,0
GPT2-Small,128,0.1,5.241841554641724,1
GPT2-Small,128,0.1,5.146352410316467,0
GPT2-Small,128,0.1,4.928339421749115,0
GPT2-Small,128,0.1,5.204199870427449,1
GPT2-Small,128,0.1,4.991848448912303,1
GPT2-Small,128,0.1,5.001191278298696,0
GPT2-Small,128,0.1,5.185122946898143,0
GPT2-Small,128,0.1,4.90978999932607,1
GPT2-Small,128,0.1,5.378707806269328,0
GPT2-Small,128,0.1,5.089448392391205,0
GPT2-Small,128,0.1,5.234744330247243,1
GPT2-Small,128,0.1,5.0048960248629255,0
GPT2-Small,128,0.1,5.047322074572246,0
GPT2-Small,128,0.1,5.026088138421376,0
GPT2-Small,128,0.1,5.030467053254445,0
GPT2-Small,128,0.1,5.036059558391571,0
GPT2-Small,128,0.1,5.164716323216756,0
GPT2-Small,128,0.1,5.169260720411937,1
GPT2-Small,128,0.1,5.083148578802745,1
GPT2-Small,128,0.1,4.849800864855449,1
GPT2-Small,128,0.1,5.144548773765564,0
GPT2-Small,128,0.1,5.071581880251567,1
GPT2-Small,128,0.1,5.122875551382701,0
GPT2-Small,128,0.1,5.079959392547607,1
GPT2-Small,128,0.1,5.2211683591206866,0
GPT2-Small,128,0.1,4.904141704241435,1
GPT2-Small,128,0.1,5.024829010168712,0
GPT2-Small,128,0.1,5.129104793071747,0
GPT2-Small,128,0.1,4.87088265021642,1
GPT2-Small,128,0.1,5.274275581041972,1
GPT2-Small,128,0.1,5.18864901860555,1
GPT2-Small,128,0.1,5.268999059995015,1
GPT2-Small,128,0.1,5.233011364936829,0
GPT2-Small,128,0.1,5.151421070098877,0
GPT2-Small,128,0.1,5.125621537367503,1
GPT2-Small,128,0.1,5.006847520669301,0
GPT2-Small,128,0.1,5.161438941955566,0
GPT2-Small,128,0.1,5.164929469426473,0
GPT2-Small,128,0.1,5.018146514892578,1
GPT2-Small,128,0.1,5.070969720681508,0
GPT2-Small,128,0.1,5.2405242919921875,0
GPT2-Small,128,0.1,4.986143032709758,0
GPT2-Small,128,0.1,4.995970726013184,1
GPT2-Small,128,0.1,5.301036437352498,1
GPT2-Small,128,0.1,4.965063134829204,0
GPT2-Small,128,0.1,5.009470661481221,0
GPT2-Small,128,0.2,5.2785646716753645,0
GPT2-Small,128,0.2,5.218639691670735,1
GPT2-Small,128,0.2,5.072971820831299,1
GPT2-Small,128,0.2,5.139726102352142,0
GPT2-Small,128,0.2,5.218554933865865,0
GPT2-Small,128,0.2,5.3424528042475385,0
GPT2-Small,128,0.2,5.408640265464783,0
GPT2-Small,128,0.2,5.06555034716924,1
GPT2-Small,128,0.2,5.418017069498698,0
GPT2-Small,128,0.2,5.212668935457866,0
GPT2-Small,128,0.2,5.40822450319926,0
GPT2-Small,128,0.2,5.328607797622681,0
GPT2-Small,128,0.2,5.430931925773621,1
GPT2-Small,128,0.2,5.28447425365448,0
GPT2-Small,128,0.2,5.158294955889384,0
GPT2-Small,128,0.2,5.088707725207011,1
GPT2-Small,128,0.2,5.034379800160726,0
GPT2-Small,128,0.2,5.113415559132894,1
GPT2-Small,128,0.2,5.199618736902873,0
GPT2-Small,128,0.2,5.420504609743754,0
GPT2-Small,128,0.2,5.228888591130574,0
GPT2-Small,128,0.2,5.407832821210225,0
GPT2-Small,128,0.2,5.293741166591644,0
GPT2-Small,128,0.2,5.115067879358928,0
GPT2-Small,128,0.2,5.171204845110576,0
GPT2-Small,128,0.2,5.190781891345978,0
GPT2-Small,128,0.2,5.293094019095103,1
GPT2-Small,128,0.2,5.227133850256602,0
GPT2-Small,128,0.2,5.497280756632487,0
GPT2-Small,128,0.2,5.425148129463196,0
GPT2-Small,128,0.2,5.274621963500977,0
GPT2-Small,128,0.2,5.283718764781952,0
GPT2-Small,128,0.2,5.310481349627177,0
GPT2-Small,128,0.2,5.3450775146484375,0
GPT2-Small,128,0.2,5.442340811093648,0
GPT2-Small,128,0.2,5.168538014094035,1
GPT2-Small,128,0.2,5.273837288220723,0
GPT2-Small,128,0.2,5.333661417166392,1
GPT2-Small,128,0.2,5.244513829549153,0
GPT2-Small,128,0.2,5.213401873906453,0
GPT2-Small,128,0.2,5.143905282020569,0
GPT2-Small,128,0.2,5.294585148493449,0
GPT2-Small,128,0.2,5.244250078996022,1
GPT2-Small,128,0.2,5.267006675402324,1
GPT2-Small,128,0.2,5.191898882389069,1
GPT2-Small,128,0.2,5.40214204788208,0
GPT2-Small,128,0.2,5.401940822601318,0
GPT2-Small,128,0.2,5.284549097220103,0
GPT2-Small,128,0.2,4.922008077303569,0
GPT2-Small,128,0.2,5.28558627764384,0
GPT2-Small,128,0.2,5.226569255193074,0
GPT2-Small,128,0.2,5.313095490137736,0
GPT2-Small,128,0.2,5.023159186045329,0
GPT2-Small,128,0.2,5.3549490968386335,0
GPT2-Small,128,0.2,5.151296714941661,0
GPT2-Small,128,0.2,5.49685521920522,0
GPT2-Small,128,0.2,5.085370659828186,0
GPT2-Small,128,0.2,5.402113119761149,0
GPT2-Small,128,0.2,5.367964029312134,1
GPT2-Small,128,0.2,5.381561279296875,0
GPT2-Small,128,0.2,5.29953932762146,0
GPT2-Small,128,0.2,5.284105738004048,0
GPT2-Small,128,0.2,5.393424034118652,0
GPT2-Small,128,0.2,5.272291660308838,0
GPT2-Small,128,0.2,5.257539629936218,0
GPT2-Small,128,0.2,5.425245742003123,1
GPT2-Small,128,0.2,5.28580907980601,0
GPT2-Small,128,0.2,5.329481641451518,0
GPT2-Small,128,0.2,5.101119915644328,0
GPT2-Small,128,0.2,5.254425883293152,0
GPT2-Small,128,0.2,4.988130112489064,0
GPT2-Small,128,0.2,5.182726860046387,0
GPT2-Small,128,0.2,5.293253660202026,0
GPT2-Small,128,0.2,5.201842526594798,0
GPT2-Small,128,0.2,5.297107617060344,0
GPT2-Small,128,0.2,5.383430600166321,0
